wpid,entrez,symbol,source
WP138,11315,PARK7,hgnc_symbol
WP138,23598,PATZ1,hgnc_symbol
WP138,8554,PIAS1,hgnc_symbol
WP138,10401,PIAS3,hgnc_symbol
WP138,51588,PIAS4,hgnc_symbol
WP138,8611,PPAP2A,hgnc_prev_symbol
WP138,29893,PSMC3IP,hgnc_symbol
WP138,5728,PTEN,hgnc_symbol
WP138,5883,RAD9A,hgnc_symbol
WP138,5901,RAN,hgnc_symbol
WP138,5970,RELA,hgnc_symbol
WP138,387,RHOA,hgnc_symbol
WP138,388,RHOB,hgnc_symbol
WP138,6047,RNF4,hgnc_symbol
WP138,6093,ROCK1,hgnc_symbol
WP138,9475,ROCK2,hgnc_symbol
WP138,25942,SIN3A,hgnc_symbol
WP138,23411,SIRT1,hgnc_symbol
WP138,4089,SMAD4,hgnc_symbol
WP138,6667,SP1,hgnc_symbol
WP138,6774,STAT3,hgnc_symbol
WP138,10273,STUB1,hgnc_symbol
WP138,7050,TGIF1,hgnc_symbol
WP138,7329,UBE2I,hgnc_symbol
WP138,7337,UBE3A,hgnc_symbol
WP138,57178,ZMIZ1,hgnc_symbol
WP1539,10000,AKT,bioentities_symbol
WP1539,207,AKT,bioentities_symbol
WP1539,208,AKT,bioentities_symbol
WP1539,5956,CBP,hgnc_prev_symbol
WP1539,2247,FGF2,hgnc_symbol
WP1539,2263,FGFR2,hgnc_symbol
WP1539,2321,FLT1,hgnc_symbol
WP1539,3091,HIF1A,hgnc_symbol
WP1539,5594,MAPK1,hgnc_symbol
WP1539,5375,MP2,hgnc_alias_symbol
WP1539,4842,NOS,bioentities_symbol
WP1539,4843,NOS,bioentities_symbol
WP1539,4846,NOS,bioentities_symbol
WP1539,1432,p38,bioentities_symbol
WP1539,5600,p38,bioentities_symbol
WP1539,5603,p38,bioentities_symbol
WP1539,6300,p38,bioentities_symbol
WP1539,5155,PDGFB,hgnc_symbol
WP1539,5156,PDGFRA,hgnc_symbol
WP1539,146850,PI3K,bioentities_symbol
WP1539,23533,PI3K,bioentities_symbol
WP1539,30849,PI3K,bioentities_symbol
WP1539,5290,PI3K,bioentities_symbol
WP1539,5291,PI3K,bioentities_symbol
WP1539,5293,PI3K,bioentities_symbol
WP1539,5294,PI3K,bioentities_symbol
WP1539,8503,PI3K,bioentities_symbol
WP1539,4086,SMAD1,hgnc_symbol
WP1539,54808,SMC,hgnc_alias_symbol
WP1539,6714,SRC,hgnc_symbol
WP1539,7010,TIE-2,hgnc_alias_symbol
WP1539,7077,TIMP2,hgnc_symbol
WP1539,7078,TIMP3,hgnc_symbol
WP1539,7422,VEGFA,hgnc_symbol
WP1539,3791,VEGFR2,hgnc_alias_symbol
WP3915,64240,ABCG5,hgnc_symbol
WP3915,64241,ABCG8,hgnc_symbol
WP3915,10000,AKT,bioentities_symbol
WP3915,207,AKT,bioentities_symbol
WP3915,208,AKT,bioentities_symbol
WP3915,51422,AMPK,bioentities_symbol
WP3915,53632,AMPK,bioentities_symbol
WP3915,5562,AMPK,bioentities_symbol
WP3915,5563,AMPK,bioentities_symbol
WP3915,5564,AMPK,bioentities_symbol
WP3915,5565,AMPK,bioentities_symbol
WP3915,5571,AMPK,bioentities_symbol
WP3915,5563,AMPKa2,hgnc_alias_symbol
WP3915,55908,ANGPTL8,hgnc_symbol
WP3915,867,CBL,hgnc_symbol
WP3915,51085,CHREBP,hgnc_alias_symbol
WP3915,1398,CRK,hgnc_symbol
WP3915,1576,CYP3A4,hgnc_symbol
WP3915,1581,CYP7A1,hgnc_symbol
WP3915,1978,EIF4EBP1,hgnc_symbol
WP3915,5594,ERK,bioentities_symbol
WP3915,5595,ERK,bioentities_symbol
WP3915,2194,FASN,hgnc_symbol
WP3915,2308,FOXO1A,hgnc_prev_symbol
WP3915,2309,FOXO3A,hgnc_prev_symbol
WP3915,2645,GCK,hgnc_symbol
WP3915,6517,GLUT4,hgnc_prev_symbol
WP3915,2885,GRB2,hgnc_symbol
WP3915,2931,GSK3A,hgnc_symbol
WP3915,2932,GSK3B,hgnc_symbol
WP3915,3643,INSR,hgnc_symbol
WP3915,3667,IRS1,hgnc_symbol
WP3915,4023,LPL,hgnc_symbol
WP3915,5604,MAP2K1,hgnc_symbol
WP3915,5606,MAP2K3,hgnc_symbol
WP3915,5608,MAP2K6,hgnc_symbol
WP3915,5609,MAP2K7,hgnc_symbol
WP3915,4294,MAP3K10,hgnc_symbol
WP3915,4296,MAP3K11,hgnc_symbol
WP3915,7786,MAP3K12,hgnc_symbol
WP3915,9175,MAP3K13,hgnc_symbol
WP3915,9020,MAP3K14,hgnc_symbol
WP3915,10746,MAP3K2,hgnc_symbol
WP3915,4215,MAP3K3,hgnc_symbol
WP3915,9064,MAP3K6,hgnc_symbol
WP3915,6885,MAP3K7,hgnc_symbol
WP3915,1326,MAP3K8,hgnc_symbol
WP3915,4293,MAP3K9,hgnc_symbol
WP3915,8491,MAP4K3,hgnc_symbol
WP3915,11183,MAP4K5,hgnc_symbol
WP3915,5600,MAPK11,hgnc_symbol
WP3915,5595,MAPK3,hgnc_symbol
WP3915,5596,MAPK4,hgnc_symbol
WP3915,5599,MAPK8,hgnc_symbol
WP3915,5601,MAPK9,hgnc_symbol
WP3915,5604,MEK,bioentities_symbol
WP3915,5605,MEK,bioentities_symbol
WP3915,50488,MINK1,hgnc_symbol
WP3915,2475,MTOR,hgnc_symbol
WP3915,2475,mTORC1,bioentities_symbol
WP3915,57521,mTORC1,bioentities_symbol
WP3915,2475,mTORC2,bioentities_symbol
WP3915,253260,mTORC2,bioentities_symbol
WP3915,64223,mTORC2,bioentities_symbol
WP3915,79109,mTORC2,bioentities_symbol
WP3915,5163,PDK,bioentities_symbol
WP3915,5164,PDK,bioentities_symbol
WP3915,5165,PDK,bioentities_symbol
WP3915,5166,PDK,bioentities_symbol
WP3915,5106,PEPCK,hgnc_alias_symbol
WP3915,5267,PI4,hgnc_prev_symbol
WP3915,5286,PIK3C2A,hgnc_symbol
WP3915,5288,PIK3C2G,hgnc_symbol
WP3915,5289,PIK3C3,hgnc_symbol
WP3915,5290,PIK3CA,hgnc_symbol
WP3915,5291,PIK3CB,hgnc_symbol
WP3915,5293,PIK3CD,hgnc_symbol
WP3915,5294,PIK3CG,hgnc_symbol
WP3915,5295,PIK3R1,hgnc_symbol
WP3915,5296,PIK3R2,hgnc_symbol
WP3915,8503,PIK3R3,hgnc_symbol
WP3915,30849,PIK3R4,hgnc_symbol
WP3915,207,PKB,hgnc_alias_symbol
WP3915,5465,PPARA,hgnc_symbol
WP3915,2889,RAPGEF1,hgnc_symbol
WP3915,3265,RAS,bioentities_symbol
WP3915,3845,RAS,bioentities_symbol
WP3915,4893,RAS,bioentities_symbol
WP3915,6009,RHEB,hgnc_symbol
WP3915,253260,RICTOR,hgnc_symbol
WP3915,6196,RPS6KA2,hgnc_symbol
WP3915,6197,RPS6KA3,hgnc_symbol
WP3915,6198,RPS6KB1,hgnc_symbol
WP3915,6199,RPS6KB2,hgnc_symbol
WP3915,27330,RSK,bioentities_symbol
WP3915,6195,RSK,bioentities_symbol
WP3915,6196,RSK,bioentities_symbol
WP3915,6197,RSK,bioentities_symbol
WP3915,6198,RSK,bioentities_symbol
WP3915,6199,RSK,bioentities_symbol
WP3915,8986,RSK,bioentities_symbol
WP3915,9252,RSK,bioentities_symbol
WP3915,6256,RXRA,hgnc_symbol
WP3915,6464,SHC1,hgnc_symbol
WP3915,53358,SHC3,hgnc_symbol
WP3915,6567,SLC16A2,hgnc_symbol
WP3915,53919,SLCO1C1,hgnc_symbol
WP3915,6655,SOS2,hgnc_symbol
WP3915,6721,SREBP2,hgnc_alias_symbol
WP3915,7067,THRA,hgnc_symbol
WP3926,348,APOE,hgnc_symbol
WP3926,4791,NFKB2,hgnc_symbol
WP3926,5970,RELA,hgnc_symbol
WP3926,6688,SPI1,hgnc_symbol
WP3926,7097,TLR2,hgnc_symbol
WP3926,7099,TLR4,hgnc_symbol
WP3926,9618,TRAF4,hgnc_symbol
WP1772,9131,AIFM1,hgnc_symbol
WP1772,84883,AIFM2,hgnc_symbol
WP1772,2353,AP1,bioentities_symbol
WP1772,2354,AP1,bioentities_symbol
WP1772,2355,AP1,bioentities_symbol
WP1772,3725,AP1,bioentities_symbol
WP1772,3726,AP1,bioentities_symbol
WP1772,3727,AP1,bioentities_symbol
WP1772,8061,AP1,bioentities_symbol
WP1772,317,APAF1,hgnc_symbol
WP1772,5414,ARTS,hgnc_alias_symbol
WP1772,9531,BAG3,hgnc_symbol
WP1772,581,BAX,hgnc_symbol
WP1772,596,BCL2,hgnc_symbol
WP1772,598,bcl-xL,hgnc_alias_symbol
WP1772,597,BFL1,hgnc_alias_symbol
WP1772,10018,BIM,hgnc_alias_symbol
WP1772,666,BOK,hgnc_symbol
WP1772,834,CASP1,hgnc_symbol
WP1772,843,CASP10,hgnc_symbol
WP1772,835,CASP2,hgnc_symbol
WP1772,836,CASP3,hgnc_symbol
WP1772,837,CASP4,hgnc_symbol
WP1772,839,CASP6,hgnc_symbol
WP1772,840,CASP7,hgnc_symbol
WP1772,841,CASP8,hgnc_symbol
WP1772,842,CASP9,hgnc_symbol
WP1772,329,c-IAP1,hgnc_alias_symbol
WP1772,330,c-IAP2,hgnc_alias_symbol
WP1772,8738,CRADD,hgnc_symbol
WP1772,1616,DAXX,hgnc_symbol
WP1772,1676,DFFA,hgnc_symbol
WP1772,1677,DFFB,hgnc_symbol
WP1772,56616,DIABLO,hgnc_symbol
WP1772,8718,DR3,hgnc_alias_symbol
WP1772,2021,ENDOG,hgnc_symbol
WP1772,5594,ERK,bioentities_symbol
WP1772,5595,ERK,bioentities_symbol
WP1772,8772,FADD,hgnc_symbol
WP1772,355,FAS,hgnc_symbol
WP1772,51161,G20,hgnc_alias_symbol
WP1772,3303,HSPA1A,hgnc_symbol
WP1772,27429,HTRA2,hgnc_symbol
WP1772,4792,IkappaBalpha,hgnc_alias_symbol
WP1772,7850,IL1R2,hgnc_symbol
WP1772,5599,JNK,bioentities_symbol
WP1772,5601,JNK,bioentities_symbol
WP1772,5602,JNK,bioentities_symbol
WP1772,8567,MADD,hgnc_symbol
WP1772,4170,MCL1,hgnc_symbol
WP1772,4671,NAIP,hgnc_symbol
WP1772,4790,NF-kappaB,hgnc_alias_symbol
WP1772,5366,NOXA,hgnc_alias_symbol
WP1772,27429,OMI,hgnc_alias_symbol
WP1772,8682,PEA15,hgnc_symbol
WP1772,55367,PIDD,hgnc_prev_symbol
WP1772,5587,PRKD1,hgnc_symbol
WP1772,27113,PUMA,hgnc_alias_symbol
WP1772,8737,RIPK1,hgnc_symbol
WP1772,56616,SMAC,hgnc_alias_symbol
WP1772,332,survivin,hgnc_alias_symbol
WP1772,7132,TNFR1,hgnc_prev_symbol
WP1772,7133,TNF-R-II,hgnc_alias_symbol
WP1772,54472,TOLLIP,hgnc_symbol
WP1772,7157,TP53,hgnc_symbol
WP1772,8717,TRADD,hgnc_symbol
WP1772,7185,TRAF,bioentities_symbol
WP1772,7186,TRAF,bioentities_symbol
WP1772,7187,TRAF,bioentities_symbol
WP1772,7188,TRAF,bioentities_symbol
WP1772,7189,TRAF,bioentities_symbol
WP1772,84231,TRAF,bioentities_symbol
WP1772,9618,TRAF,bioentities_symbol
WP1772,7187,TRAF3,hgnc_symbol
WP1772,7189,TRAF6,hgnc_symbol
WP1772,8743,TRAIL,hgnc_alias_symbol
WP1772,8794,TRAILR3,hgnc_alias_symbol
WP1772,8793,TRAILR4,hgnc_alias_symbol
WP1772,331,XIAP,hgnc_symbol
WP384,317,APAF1,hgnc_symbol
WP384,637,BID,hgnc_symbol
WP384,835,CASP2,hgnc_symbol
WP384,836,CASP3,hgnc_symbol
WP384,839,CASP6,hgnc_symbol
WP384,840,CASP7,hgnc_symbol
WP384,841,CASP8,hgnc_symbol
WP384,842,CASP9,hgnc_symbol
WP384,54205,CYCS,hgnc_symbol
WP384,8772,FADD,hgnc_symbol
WP384,355,FAS,hgnc_symbol
WP384,3303,HSPA1A,hgnc_symbol
WP384,4214,MAP3K1,hgnc_symbol
WP384,5602,MAPK10,hgnc_symbol
WP384,4790,NF-kappaB,hgnc_alias_symbol
WP384,4790,NFKB1,hgnc_symbol
WP384,9131,PDCD8,hgnc_prev_symbol
WP384,8737,RIPK1,hgnc_symbol
WP384,7124,TNF-alpha,hgnc_alias_symbol
WP384,7132,TNFRSF1A,hgnc_symbol
WP2864,25,ABL1,hgnc_symbol
WP2864,207,AKT1,hgnc_symbol
WP2864,308,ANXA5,hgnc_symbol
WP2864,348,APOE,hgnc_symbol
WP2864,351,APP,hgnc_symbol
WP2864,8312,AXIN1,hgnc_symbol
WP2864,602,BCL3,hgnc_symbol
WP2864,332,BIRC5,hgnc_symbol
WP2864,79092,CARD14,hgnc_symbol
WP2864,840,CASP7,hgnc_symbol
WP2864,1026,CDKN1A,hgnc_symbol
WP2864,1027,CDKN1B,hgnc_symbol
WP2864,8531,CSDA,hgnc_prev_symbol
WP2864,1495,CTNNA1,hgnc_symbol
WP2864,8454,CUL1,hgnc_symbol
WP2864,8065,CUL5,hgnc_symbol
WP2864,2065,ERBB3,hgnc_symbol
WP2864,2081,ERN1,hgnc_symbol
WP2864,2113,ETS1,hgnc_symbol
WP2864,2149,F2R,hgnc_symbol
WP2864,2729,GCLC,hgnc_symbol
WP2864,3065,HDAC1,hgnc_symbol
WP2864,3070,HELLS,hgnc_symbol
WP2864,3309,HSPA5,hgnc_symbol
WP2864,3315,HSPB1,hgnc_symbol
WP2864,3329,HSPD1,hgnc_symbol
WP2864,3575,IL7R,hgnc_symbol
WP2864,3727,JUND,hgnc_symbol
WP2864,5594,MAPK1,hgnc_symbol
WP2864,10276,NET1,hgnc_symbol
WP2864,4790,NFKB1,hgnc_symbol
WP2864,27018,NGFRAP1,hgnc_prev_symbol
WP2864,3084,NRG1,hgnc_symbol
WP2864,5062,PAK2,hgnc_symbol
WP2864,5585,PKN1,hgnc_symbol
WP2864,5747,PTK2,hgnc_symbol
WP2864,2185,PTK2B,hgnc_symbol
WP2864,8767,RIPK2,hgnc_symbol
WP2864,9616,RNF7,hgnc_symbol
WP2864,6198,RPS6KB1,hgnc_symbol
WP2864,26135,SERBP1,hgnc_symbol
WP2864,4092,SMAD7,hgnc_symbol
WP2864,9021,SOCS3,hgnc_symbol
WP2864,8878,SQSTM1,hgnc_symbol
WP2864,7124,TNF,hgnc_symbol
WP2864,8795,TNFRSF10B,hgnc_symbol
WP2864,27242,TNFRSF21,hgnc_symbol
WP2864,7185,TRAF1,hgnc_symbol
WP2864,10451,VAV3,hgnc_symbol
WP2864,7431,VIM,hgnc_symbol
WP254,207,AKT1,hgnc_symbol
WP254,317,APAF1,hgnc_symbol
WP254,572,BAD,hgnc_symbol
WP254,581,BAX,hgnc_symbol
WP254,27113,BBC3,hgnc_symbol
WP254,596,BCL2,hgnc_symbol
WP254,598,BCL2L1,hgnc_symbol
WP254,10018,BCL2L11,hgnc_symbol
WP254,599,BCL2L2,hgnc_symbol
WP254,329,BIRC2,hgnc_symbol
WP254,330,BIRC3,hgnc_symbol
WP254,331,BIRC4,hgnc_prev_symbol
WP254,332,BIRC5,hgnc_symbol
WP254,665,BNIP3L,hgnc_symbol
WP254,666,BOK,hgnc_symbol
WP254,834,CASP1,hgnc_symbol
WP254,9169,CASP11,hgnc_alias_symbol
WP254,835,CASP2,hgnc_symbol
WP254,836,CASP3,hgnc_symbol
WP254,837,CASP4,hgnc_symbol
WP254,839,CASP6,hgnc_symbol
WP254,840,CASP7,hgnc_symbol
WP254,841,CASP8,hgnc_symbol
WP254,842,CASP9,hgnc_symbol
WP254,1029,CDKN2A,hgnc_symbol
WP254,8837,CFLAR,hgnc_symbol
WP254,1147,CHUK,hgnc_symbol
WP254,8738,CRADD,hgnc_symbol
WP254,54205,CYCS,hgnc_symbol
WP254,1676,DFFA,hgnc_symbol
WP254,1677,DFFB,hgnc_symbol
WP254,56616,DIABLO,hgnc_symbol
WP254,8772,FADD,hgnc_symbol
WP254,355,FAS,hgnc_symbol
WP254,356,FASLG,hgnc_symbol
WP254,3002,GZMB,hgnc_symbol
WP254,3070,HELLS,hgnc_symbol
WP254,8739,HRK,hgnc_symbol
WP254,3479,IGF1,hgnc_symbol
WP254,3480,IGF1R,hgnc_symbol
WP254,3481,IGF2,hgnc_symbol
WP254,3551,IKBKB,hgnc_symbol
WP254,8517,IKBKG,hgnc_symbol
WP254,3439,Interferon,bioentities_symbol
WP254,3440,Interferon,bioentities_symbol
WP254,3441,Interferon,bioentities_symbol
WP254,3442,Interferon,bioentities_symbol
WP254,3443,Interferon,bioentities_symbol
WP254,3444,Interferon,bioentities_symbol
WP254,3445,Interferon,bioentities_symbol
WP254,3446,Interferon,bioentities_symbol
WP254,3447,Interferon,bioentities_symbol
WP254,3448,Interferon,bioentities_symbol
WP254,3449,Interferon,bioentities_symbol
WP254,3451,Interferon,bioentities_symbol
WP254,3452,Interferon,bioentities_symbol
WP254,3456,Interferon,bioentities_symbol
WP254,3467,Interferon,bioentities_symbol
WP254,56832,Interferon,bioentities_symbol
WP254,3660,IRF2,hgnc_symbol
WP254,3661,IRF3,hgnc_symbol
WP254,3663,IRF5,hgnc_symbol
WP254,3665,IRF7,hgnc_symbol
WP254,3725,JUN,hgnc_symbol
WP254,6416,MAP2K4,hgnc_symbol
WP254,4214,MAP3K1,hgnc_symbol
WP254,5602,MAPK10,hgnc_symbol
WP254,4170,MCL1,hgnc_symbol
WP254,4193,MDM2,hgnc_symbol
WP254,4609,MYC,hgnc_symbol
WP254,4790,NFKB1,hgnc_symbol
WP254,4792,NFKBIA,hgnc_symbol
WP254,4793,NFKBIB,hgnc_symbol
WP254,4794,NFKBIE,hgnc_symbol
WP254,7157,p53,hgnc_alias_symbol
WP254,5295,PIK3R1,hgnc_symbol
WP254,5366,PMAIP1,hgnc_symbol
WP254,5551,PRF1,hgnc_symbol
WP254,5970,RELA,hgnc_symbol
WP254,8737,RIPK1,hgnc_symbol
WP254,7124,TNF,hgnc_symbol
WP254,8795,TNFRSF10B,hgnc_symbol
WP254,7132,TNFRSF1A,hgnc_symbol
WP254,7133,TNFRSF1B,hgnc_symbol
WP254,27242,TNFRSF21,hgnc_symbol
WP254,8718,TNFRSF25,hgnc_symbol
WP254,8743,TNFSF10,hgnc_symbol
WP254,7157,TP53,hgnc_symbol
WP254,8626,TP63,hgnc_symbol
WP254,7161,TP73,hgnc_symbol
WP254,8717,TRADD,hgnc_symbol
WP254,7185,TRAF1,hgnc_symbol
WP254,7186,TRAF2,hgnc_symbol
WP254,7187,TRAF3,hgnc_symbol
WP678,10063,COX,bioentities_symbol
WP678,125965,COX,bioentities_symbol
WP678,1327,COX,bioentities_symbol
WP678,1329,COX,bioentities_symbol
WP678,1337,COX,bioentities_symbol
WP678,1339,COX,bioentities_symbol
WP678,1340,COX,bioentities_symbol
WP678,1346,COX,bioentities_symbol
WP678,1347,COX,bioentities_symbol
WP678,1349,COX,bioentities_symbol
WP678,1351,COX,bioentities_symbol
WP678,1352,COX,bioentities_symbol
WP678,1353,COX,bioentities_symbol
WP678,1355,COX,bioentities_symbol
WP678,170712,COX,bioentities_symbol
WP678,341947,COX,bioentities_symbol
WP678,84701,COX,bioentities_symbol
WP678,9377,COX,bioentities_symbol
WP678,1558,CYP2C8,hgnc_symbol
WP678,1559,CYP2C9,hgnc_symbol
WP678,1573,CYP2J2,hgnc_symbol
WP678,2053,EPHX2,hgnc_symbol
WP678,2056,EPO,hgnc_symbol
WP678,2950,GST3,hgnc_prev_symbol
WP2118,71,ACTG1,hgnc_symbol
WP2118,488,ATP2A2,hgnc_symbol
WP2118,776,CACNA1D,hgnc_symbol
WP2118,778,CACNA1F,hgnc_symbol
WP2118,779,CACNA1S,hgnc_symbol
WP2118,781,CACNA2D1,hgnc_symbol
WP2118,9254,CACNA2D2,hgnc_symbol
WP2118,55799,CACNA2D3,hgnc_symbol
WP2118,93589,CACNA2D4,hgnc_symbol
WP2118,783,CACNB2,hgnc_symbol
WP2118,784,CACNB3,hgnc_symbol
WP2118,785,CACNB4,hgnc_symbol
WP2118,786,CACNG1,hgnc_symbol
WP2118,10369,CACNG2,hgnc_symbol
WP2118,10368,CACNG3,hgnc_symbol
WP2118,27092,CACNG4,hgnc_symbol
WP2118,59285,CACNG6,hgnc_symbol
WP2118,59283,CACNG8,hgnc_symbol
WP2118,1000,CDH2,hgnc_symbol
WP2118,1495,CTNNA1,hgnc_symbol
WP2118,1496,CTNNA2,hgnc_symbol
WP2118,29119,CTNNA3,hgnc_symbol
WP2118,1499,CTNNB1,hgnc_symbol
WP2118,1824,DSC2,hgnc_symbol
WP2118,1829,DSG2,hgnc_symbol
WP2118,1832,DSP,hgnc_symbol
WP2118,2010,EMD,hgnc_symbol
WP2118,11198,FACT,hgnc_alias_symbol
WP2118,5921,GAP,hgnc_alias_symbol
WP2118,2697,GJA1,hgnc_symbol
WP2118,8515,ITGA10,hgnc_symbol
WP2118,22801,ITGA11,hgnc_symbol
WP2118,3674,ITGA2B,hgnc_symbol
WP2118,3655,ITGA6,hgnc_symbol
WP2118,3679,ITGA7,hgnc_symbol
WP2118,8516,ITGA8,hgnc_symbol
WP2118,3688,ITGB1,hgnc_symbol
WP2118,3690,ITGB3,hgnc_symbol
WP2118,3691,ITGB4,hgnc_symbol
WP2118,3693,ITGB5,hgnc_symbol
WP2118,3694,ITGB6,hgnc_symbol
WP2118,3696,ITGB8,hgnc_symbol
WP2118,3728,JUP,hgnc_symbol
WP2118,4000,LMNA,hgnc_symbol
WP2118,5318,PKP2,hgnc_symbol
WP2118,6262,RYR2,hgnc_symbol
WP2118,6442,SGCA,hgnc_symbol
WP2118,6443,SGCB,hgnc_symbol
WP2118,6444,SGCD,hgnc_symbol
WP2118,6445,SGCG,hgnc_symbol
WP2118,6546,SLC8A1,hgnc_symbol
WP2118,83439,TCF7L1,hgnc_symbol
WP2118,6934,TCF7L2,hgnc_symbol
WP2118,51384,WNT,bioentities_symbol
WP2118,54361,WNT,bioentities_symbol
WP2118,7471,WNT,bioentities_symbol
WP2118,7472,WNT,bioentities_symbol
WP2118,7473,WNT,bioentities_symbol
WP2118,7474,WNT,bioentities_symbol
WP2118,7475,WNT,bioentities_symbol
WP2118,7476,WNT,bioentities_symbol
WP2118,7477,WNT,bioentities_symbol
WP2118,7478,WNT,bioentities_symbol
WP2118,7479,WNT,bioentities_symbol
WP2118,7480,WNT,bioentities_symbol
WP2118,7481,WNT,bioentities_symbol
WP2118,7482,WNT,bioentities_symbol
WP2118,7483,WNT,bioentities_symbol
WP2118,7484,WNT,bioentities_symbol
WP2118,80326,WNT,bioentities_symbol
WP2118,81029,WNT,bioentities_symbol
WP2118,89780,WNT,bioentities_symbol
WP694,1544,CYP1A2,hgnc_symbol
WP694,9,NAT1,hgnc_symbol
WP694,10,NAT2,hgnc_symbol
WP694,6817,SULT1A1,hgnc_symbol
WP694,6799,SULT1A2,hgnc_symbol
WP2873,196,AHR,hgnc_symbol
WP2873,57491,AHRR,hgnc_symbol
WP2873,9049,AIP,hgnc_symbol
WP2873,218,ALDH3A1,hgnc_symbol
WP2873,405,ARNT,hgnc_symbol
WP2873,581,BAX,hgnc_symbol
WP2873,10486,CAP2,hgnc_symbol
WP2873,11140,CDC37,hgnc_symbol
WP2873,1027,CDKN1B,hgnc_symbol
WP2873,23491,CES3,hgnc_symbol
WP2873,1543,CYP1A1,hgnc_symbol
WP2873,1544,CYP1A2,hgnc_symbol
WP2873,1545,CYP1B1,hgnc_symbol
WP2873,1956,EGFR,hgnc_symbol
WP2873,2033,EP300,hgnc_symbol
WP2873,2939,GSTA2,hgnc_symbol
WP2873,3280,HES1,hgnc_symbol
WP2873,3320,HSP90AA1,hgnc_symbol
WP2873,3484,IGFBP1,hgnc_symbol
WP2873,3592,IL12A,hgnc_symbol
WP2873,3593,IL12B,hgnc_symbol
WP2873,27190,IL17B,hgnc_symbol
WP2873,3558,IL2,hgnc_symbol
WP2873,3725,JUN,hgnc_symbol
WP2873,3727,JUND,hgnc_symbol
WP2873,4257,MGST1,hgnc_symbol
WP2873,26509,MYOF,hgnc_symbol
WP2873,8648,NCOA1,hgnc_symbol
WP2873,4780,NFE2L2,hgnc_symbol
WP2873,51426,POLK,hgnc_symbol
WP2873,10728,PTGES3,hgnc_symbol
WP2873,5055,SERPINB2,hgnc_symbol
WP2873,6714,SRC,hgnc_symbol
WP2873,7040,TGFB1,hgnc_symbol
WP2873,7124,TNF,hgnc_symbol
WP2586,57491,AHRR,hgnc_symbol
WP2586,405,ARNT,hgnc_symbol
WP2586,6346,CCL1,hgnc_symbol
WP2586,948,CD36,hgnc_symbol
WP2586,11140,CDC37,hgnc_symbol
WP2586,1017,CDK2,hgnc_symbol
WP2586,4609,c-Myc,hgnc_alias_symbol
WP2586,6714,c-src,hgnc_alias_symbol
WP2586,1543,CYP1A1,hgnc_symbol
WP2586,1544,CYP1A2,hgnc_symbol
WP2586,1545,CYP1B1,hgnc_symbol
WP2586,1869,E2F1,hgnc_symbol
WP2586,8292,EAD,hgnc_alias_symbol
WP2586,1956,EGFR,hgnc_symbol
WP2586,135112,ERAP140,hgnc_alias_symbol
WP2586,5595,ERK1,hgnc_alias_symbol
WP2586,5594,ERK2,hgnc_alias_symbol
WP2586,355,FAS,hgnc_symbol
WP2586,356,FasL,hgnc_alias_symbol
WP2586,27306,GSTS,hgnc_alias_symbol
WP2586,10131,HSP90,bioentities_symbol
WP2586,3326,HSP90,bioentities_symbol
WP2586,7184,HSP90,bioentities_symbol
WP2586,1316,KLF6,hgnc_symbol
WP2586,3845,KRAS,hgnc_symbol
WP2586,4023,LPL,hgnc_symbol
WP2586,5604,MAP2K1,hgnc_symbol
WP2586,135112,NCOA7,hgnc_symbol
WP2586,4738,NEDD8,hgnc_symbol
WP2586,4893,NRAS,hgnc_symbol
WP2586,1027,P27KIP1,hgnc_alias_symbol
WP2586,2033,p300,hgnc_alias_symbol
WP2586,5894,RAF1,hgnc_symbol
WP2586,8204,RIP140,hgnc_alias_symbol
WP2586,9612,SMRT,hgnc_alias_symbol
WP2586,8648,SRC1,hgnc_alias_symbol
WP2586,6772,STAT1,hgnc_symbol
WP2586,2277,VEGF,bioentities_symbol
WP2586,5228,VEGF,bioentities_symbol
WP2586,7422,VEGF,bioentities_symbol
WP2586,7423,VEGF,bioentities_symbol
WP2586,7424,VEGF,bioentities_symbol
WP2586,353174,ZAC1,hgnc_alias_symbol
WP3680,58,ACTA1,hgnc_symbol
WP3680,58,Actin,bioentities_symbol
WP3680,59,Actin,bioentities_symbol
WP3680,60,Actin,bioentities_symbol
WP3680,70,Actin,bioentities_symbol
WP3680,71,Actin,bioentities_symbol
WP3680,72,Actin,bioentities_symbol
WP3680,10000,AKT,bioentities_symbol
WP3680,207,AKT,bioentities_symbol
WP3680,208,AKT,bioentities_symbol
WP3680,3483,ALS,hgnc_alias_symbol
WP3680,324,APC,hgnc_symbol
WP3680,8312,AXIN1,hgnc_symbol
WP3680,57118,CAMK,bioentities_symbol
WP3680,57172,CAMK,bioentities_symbol
WP3680,814,CAMK,bioentities_symbol
WP3680,815,CAMK,bioentities_symbol
WP3680,816,CAMK,bioentities_symbol
WP3680,817,CAMK,bioentities_symbol
WP3680,818,CAMK,bioentities_symbol
WP3680,8536,CAMK,bioentities_symbol
WP3680,867,CBL,hgnc_symbol
WP3680,1499,CTNNB1,hgnc_symbol
WP3680,23002,DAAM1,hgnc_symbol
WP3680,1855,DVL1,hgnc_symbol
WP3680,1956,ERBB,bioentities_symbol
WP3680,2064,ERBB,bioentities_symbol
WP3680,2065,ERBB,bioentities_symbol
WP3680,2066,ERBB,bioentities_symbol
