pmcid,entrez,symbol,source
PMC2759143,2277,VEGF,bioentities_symbol
PMC2759143,5228,VEGF,bioentities_symbol
PMC2759143,7422,VEGF,bioentities_symbol
PMC2759143,7423,VEGF,bioentities_symbol
PMC2759143,7424,VEGF,bioentities_symbol
PMC2759143,1978,4E-BP1,hgnc_alias_symbol
PMC2759143,10682,EBP,hgnc_symbol
PMC2759143,355,FAS,hgnc_symbol
PMC2759143,356,FasL,hgnc_alias_symbol
PMC2759143,9470,IF4e,hgnc_alias_symbol
PMC2759143,1978,4E-BP1,hgnc_alias_symbol
PMC2759143,8517,IKK-gamma,hgnc_alias_symbol
PMC2759143,4790,NFKB,bioentities_symbol
PMC2759143,4791,NFKB,bioentities_symbol
PMC2759143,5966,NFKB,bioentities_symbol
PMC2759143,5970,NFKB,bioentities_symbol
PMC2759143,5971,NFKB,bioentities_symbol
PMC2759143,6097,TOR,hgnc_alias_symbol
PMC2759143,51175,TUBE,hgnc_alias_symbol
PMC2759143,2277,VEGF,bioentities_symbol
PMC2759143,5228,VEGF,bioentities_symbol
PMC2759143,7422,VEGF,bioentities_symbol
PMC2759143,7423,VEGF,bioentities_symbol
PMC2759143,7424,VEGF,bioentities_symbol
PMC2759504,58,Actin,bioentities_symbol
PMC2759504,59,Actin,bioentities_symbol
PMC2759504,60,Actin,bioentities_symbol
PMC2759504,70,Actin,bioentities_symbol
PMC2759504,71,Actin,bioentities_symbol
PMC2759504,72,Actin,bioentities_symbol
PMC2759504,790,CAD,hgnc_symbol
PMC2759504,5594,ERK,bioentities_symbol
PMC2759504,5595,ERK,bioentities_symbol
PMC2759504,5747,FAK,hgnc_alias_symbol
PMC2759504,5604,MEK,bioentities_symbol
PMC2759504,5605,MEK,bioentities_symbol
PMC2759504,1001,PCAD,hgnc_alias_symbol
PMC2759504,9451,PERK,hgnc_alias_symbol
PMC2761106,1386,ATF2,hgnc_symbol
PMC2761106,655,BMP7,hgnc_symbol
PMC2761106,3725,c-Jun,hgnc_alias_symbol
PMC2761106,5599,JNK,bioentities_symbol
PMC2761106,5601,JNK,bioentities_symbol
PMC2761106,5602,JNK,bioentities_symbol
PMC2761106,4086,SMAD1,hgnc_symbol
PMC2761106,4090,SMAD5,hgnc_symbol
PMC2761106,4093,SMAD8,hgnc_alias_symbol
PMC2761106,7182,TAK1,hgnc_alias_symbol
PMC2761108,429,ASCL1,hgnc_symbol
PMC2761108,151449,BMP,bioentities_symbol
PMC2761108,2657,BMP,bioentities_symbol
PMC2761108,2658,BMP,bioentities_symbol
PMC2761108,27302,BMP,bioentities_symbol
PMC2761108,353500,BMP,bioentities_symbol
PMC2761108,392255,BMP,bioentities_symbol
PMC2761108,649,BMP,bioentities_symbol
PMC2761108,650,BMP,bioentities_symbol
PMC2761108,651,BMP,bioentities_symbol
PMC2761108,652,BMP,bioentities_symbol
PMC2761108,653,BMP,bioentities_symbol
PMC2761108,654,BMP,bioentities_symbol
PMC2761108,655,BMP,bioentities_symbol
PMC2761108,656,BMP,bioentities_symbol
PMC2761108,8200,BMP,bioentities_symbol
PMC2761108,9210,BMP,bioentities_symbol
PMC2761108,9573,BMP,bioentities_symbol
PMC2761108,1621,DBH,hgnc_symbol
PMC2761108,2625,GATA3,hgnc_symbol
PMC2761108,9464,HAND2,hgnc_symbol
PMC2761108,8929,Phox2b,hgnc_alias_symbol
PMC2761108,4089,SMAD4,hgnc_symbol
PMC2761108,7054,TH,hgnc_symbol
PMC2762706,4846,eNOS,hgnc_alias_symbol
PMC2762706,2056,EPO,hgnc_symbol
PMC2762706,1906,ET1,hgnc_alias_symbol
PMC2762706,3939,LDHA,hgnc_symbol
PMC2762706,5034,P4HB,hgnc_symbol
PMC2762706,7341,SUMO1,hgnc_symbol
PMC2762706,7422,VEGFA,hgnc_symbol
PMC2762706,7428,VHL,hgnc_symbol
PMC2763551,3600,IL-15,hgnc_alias_symbol
PMC2763551,3574,IL-7,hgnc_alias_symbol
PMC2763551,925,CD8,bioentities_symbol
PMC2763551,926,CD8,bioentities_symbol
PMC2763551,3574,IL7,hgnc_symbol
PMC2763551,6955,TCR,bioentities_symbol
PMC2763551,6957,TCR,bioentities_symbol
PMC2763551,6964,TCR,bioentities_symbol
PMC2763551,6965,TCR,bioentities_symbol
PMC2763556,637,BID,hgnc_symbol
PMC2763556,100506742,Caspase,bioentities_symbol
PMC2763556,23581,Caspase,bioentities_symbol
PMC2763556,834,Caspase,bioentities_symbol
PMC2763556,835,Caspase,bioentities_symbol
PMC2763556,836,Caspase,bioentities_symbol
PMC2763556,837,Caspase,bioentities_symbol
PMC2763556,838,Caspase,bioentities_symbol
PMC2763556,839,Caspase,bioentities_symbol
PMC2763556,840,Caspase,bioentities_symbol
PMC2763556,841,Caspase,bioentities_symbol
PMC2763556,842,Caspase,bioentities_symbol
PMC2763556,843,Caspase,bioentities_symbol
PMC2763556,8772,FADD,hgnc_symbol
PMC2763556,355,FAS,hgnc_symbol
PMC2763556,356,FasL,hgnc_alias_symbol
PMC2763556,841,FLICE,hgnc_alias_symbol
PMC2763556,8837,FLIP,hgnc_alias_symbol
PMC2764313,10000,AKT,bioentities_symbol
PMC2764313,207,AKT,bioentities_symbol
PMC2764313,208,AKT,bioentities_symbol
PMC2764313,100132074,FOXO,bioentities_symbol
PMC2764313,2308,FOXO,bioentities_symbol
PMC2764313,2309,FOXO,bioentities_symbol
PMC2764313,4303,FOXO,bioentities_symbol
PMC2764313,3479,IGF1,hgnc_symbol
PMC2764313,5728,PTEN,hgnc_symbol
PMC2764916,1154,SOCS,hgnc_alias_symbol
PMC2764916,6772,STAT,bioentities_symbol
PMC2764916,6773,STAT,bioentities_symbol
PMC2764916,6774,STAT,bioentities_symbol
PMC2764916,6775,STAT,bioentities_symbol
PMC2764916,6776,STAT,bioentities_symbol
PMC2764916,6777,STAT,bioentities_symbol
PMC2764916,6778,STAT,bioentities_symbol
PMC2766052,55593,DUBA,hgnc_alias_symbol
PMC2766052,3439,IFN,hgnc_alias_symbol
PMC2766052,3661,IRF3,hgnc_symbol
PMC2766052,3665,IRF7,hgnc_symbol
PMC2766052,11275,MAV,hgnc_alias_symbol
PMC2766052,23586,RIG-I,hgnc_alias_symbol
PMC2766052,29110,TBK1,hgnc_symbol
PMC2766659,10000,AKT,bioentities_symbol
PMC2766659,207,AKT,bioentities_symbol
PMC2766659,208,AKT,bioentities_symbol
PMC2766659,255877,BCL6B,hgnc_symbol
PMC2766659,652,BMP4,hgnc_symbol
PMC2766659,5956,CBP,hgnc_prev_symbol
PMC2766659,2353,c-fos,hgnc_alias_symbol
PMC2766659,2119,ERM,hgnc_alias_symbol
PMC2766659,2668,GDNF,hgnc_symbol
PMC2766659,146850,PI3K,bioentities_symbol
PMC2766659,23533,PI3K,bioentities_symbol
PMC2766659,30849,PI3K,bioentities_symbol
PMC2766659,5290,PI3K,bioentities_symbol
PMC2766659,5291,PI3K,bioentities_symbol
PMC2766659,5293,PI3K,bioentities_symbol
PMC2766659,5294,PI3K,bioentities_symbol
PMC2766659,8503,PI3K,bioentities_symbol
PMC2766659,4254,SCF,hgnc_alias_symbol
PMC2766659,4089,SMAD4,hgnc_symbol
PMC2766659,6772,STAT,bioentities_symbol
PMC2766659,6773,STAT,bioentities_symbol
PMC2766659,6774,STAT,bioentities_symbol
PMC2766659,6775,STAT,bioentities_symbol
PMC2766659,6776,STAT,bioentities_symbol
PMC2766659,6777,STAT,bioentities_symbol
PMC2766659,6778,STAT,bioentities_symbol
PMC2766677,58,Actin,bioentities_symbol
PMC2766677,59,Actin,bioentities_symbol
PMC2766677,60,Actin,bioentities_symbol
PMC2766677,70,Actin,bioentities_symbol
PMC2766677,71,Actin,bioentities_symbol
PMC2766677,72,Actin,bioentities_symbol
PMC2766677,1234,CCR5,hgnc_symbol
PMC2766677,920,CD4,hgnc_symbol
PMC2766677,4046,LSP1,hgnc_symbol
PMC2766677,1432,p38,bioentities_symbol
PMC2766677,5600,p38,bioentities_symbol
PMC2766677,5603,p38,bioentities_symbol
PMC2766677,6300,p38,bioentities_symbol
PMC2766677,2185,PYK2,hgnc_alias_symbol
PMC2766768,3483,IGFALS,hgnc_symbol
PMC2766768,1154,SOCS,hgnc_alias_symbol
PMC2766837,19,ABCA1,hgnc_symbol
PMC2766837,9619,ABCG1,hgnc_symbol
PMC2766837,10000,AKT,bioentities_symbol
PMC2766837,207,AKT,bioentities_symbol
PMC2766837,208,AKT,bioentities_symbol
PMC2766837,5595,ERK1,hgnc_alias_symbol
PMC2766837,5594,ERK2,hgnc_alias_symbol
PMC2766837,2597,GAPDH,hgnc_symbol
PMC2766837,51738,ghrelin,hgnc_alias_symbol
PMC2766837,51738,ghrelin,hgnc_alias_symbol
PMC2766837,6256,RXR,bioentities_symbol
PMC2766837,6257,RXR,bioentities_symbol
PMC2766837,6258,RXR,bioentities_symbol
PMC2766837,2736,THP1,hgnc_alias_symbol
PMC2766922,4217,ASK1,hgnc_alias_symbol
PMC2766922,613,BCR,hgnc_symbol
PMC2766922,151888,BTLA,hgnc_symbol
PMC2766922,8764,HVEM,hgnc_alias_symbol
PMC2766922,1147,IKK,bioentities_symbol
PMC2766922,3551,IKK,bioentities_symbol
PMC2766922,8517,IKK,bioentities_symbol
PMC2766922,8740,LIGHT,hgnc_alias_symbol
PMC2766922,10461,mer,hgnc_alias_symbol
PMC2766922,6955,TCR,bioentities_symbol
PMC2766922,6957,TCR,bioentities_symbol
PMC2766922,6964,TCR,bioentities_symbol
PMC2766922,6965,TCR,bioentities_symbol
PMC2766922,7186,TRAF2,hgnc_symbol
PMC2766922,7187,TRAF3,hgnc_symbol
PMC2768835,369,RAF,bioentities_symbol
PMC2768835,5894,RAF,bioentities_symbol
PMC2768835,673,RAF,bioentities_symbol
PMC2768835,3265,RAS,bioentities_symbol
PMC2768835,3845,RAS,bioentities_symbol
PMC2768835,4893,RAS,bioentities_symbol
PMC2768917,64326,COP1,hgnc_symbol
PMC2768917,55070,DET1,hgnc_symbol
PMC2768917,653509,SP-A,hgnc_alias_symbol
PMC2769052,2475,MTOR,hgnc_symbol
PMC2769052,6772,STAT1,hgnc_symbol
PMC2769052,6774,STAT3,hgnc_symbol
PMC2769052,7249,TSC2,hgnc_symbol
PMC2769160,10971,14-3-3,hgnc_alias_symbol
PMC2770888,10000,AKT,bioentities_symbol
PMC2770888,207,AKT,bioentities_symbol
PMC2770888,208,AKT,bioentities_symbol
PMC2770888,572,BAD,hgnc_symbol
PMC2770888,598,Bcl-X,hgnc_alias_symbol
PMC2770888,1956,EGFR,hgnc_symbol
PMC2770888,2065,ERBB3,hgnc_symbol
PMC2770888,2885,GRB2,hgnc_symbol
PMC2770888,5604,MEK,bioentities_symbol
PMC2770888,5605,MEK,bioentities_symbol
PMC2770888,4609,MYC,hgnc_symbol
PMC2770888,146850,PI3K,bioentities_symbol
PMC2770888,23533,PI3K,bioentities_symbol
PMC2770888,30849,PI3K,bioentities_symbol
PMC2770888,5290,PI3K,bioentities_symbol
PMC2770888,5291,PI3K,bioentities_symbol
PMC2770888,5293,PI3K,bioentities_symbol
PMC2770888,5294,PI3K,bioentities_symbol
PMC2770888,8503,PI3K,bioentities_symbol
PMC2770888,5728,PTEN,hgnc_symbol
PMC2770888,369,RAF,bioentities_symbol
PMC2770888,5894,RAF,bioentities_symbol
PMC2770888,673,RAF,bioentities_symbol
PMC2770888,3265,RAS,bioentities_symbol
PMC2770888,3845,RAS,bioentities_symbol
PMC2770888,4893,RAS,bioentities_symbol
PMC2770888,6714,SRC,hgnc_symbol
PMC2770888,6774,STAT3,hgnc_symbol
PMC2770888,6777,STAT5B,hgnc_symbol
PMC2770888,2277,VEGF,bioentities_symbol
PMC2770888,5228,VEGF,bioentities_symbol
PMC2770888,7422,VEGF,bioentities_symbol
PMC2770888,7423,VEGF,bioentities_symbol
PMC2770888,7424,VEGF,bioentities_symbol
PMC2771222,2735,GLI,hgnc_prev_symbol
PMC2771222,2735,GLI1,hgnc_symbol
PMC2771222,64399,HHIP,hgnc_symbol
PMC2771222,5727,PTCH,hgnc_prev_symbol
PMC2771431,2246,FGF,bioentities_symbol
PMC2771431,2247,FGF,bioentities_symbol
PMC2771431,2248,FGF,bioentities_symbol
PMC2771431,2249,FGF,bioentities_symbol
PMC2771431,2250,FGF,bioentities_symbol
PMC2771431,2251,FGF,bioentities_symbol
PMC2771431,2252,FGF,bioentities_symbol
PMC2771431,2253,FGF,bioentities_symbol
PMC2771431,2254,FGF,bioentities_symbol
PMC2771431,2255,FGF,bioentities_symbol
PMC2771431,2256,FGF,bioentities_symbol
PMC2771431,2257,FGF,bioentities_symbol
PMC2771431,2258,FGF,bioentities_symbol
PMC2771431,2259,FGF,bioentities_symbol
PMC2771431,26281,FGF,bioentities_symbol
PMC2771431,26291,FGF,bioentities_symbol
PMC2771431,27006,FGF,bioentities_symbol
PMC2771431,8074,FGF,bioentities_symbol
PMC2771431,8817,FGF,bioentities_symbol
PMC2771431,8822,FGF,bioentities_symbol
PMC2771431,8823,FGF,bioentities_symbol
PMC2771431,9965,FGF,bioentities_symbol
PMC2771431,6927,HNF1,hgnc_alias_symbol
PMC2771431,1432,MAPK,bioentities_symbol
PMC2771431,5594,MAPK,bioentities_symbol
PMC2771431,5595,MAPK,bioentities_symbol
PMC2771431,5599,MAPK,bioentities_symbol
PMC2771431,5600,MAPK,bioentities_symbol
PMC2771431,5601,MAPK,bioentities_symbol
PMC2771431,5602,MAPK,bioentities_symbol
PMC2771431,5603,MAPK,bioentities_symbol
PMC2771431,6300,MAPK,bioentities_symbol
PMC2771431,3651,PDX1,hgnc_symbol
PMC2771431,5629,PROX1,hgnc_symbol
PMC2771724,107,AC,bioentities_symbol
PMC2771724,108,AC,bioentities_symbol
PMC2771724,109,AC,bioentities_symbol
PMC2771724,111,AC,bioentities_symbol
PMC2771724,112,AC,bioentities_symbol
PMC2771724,113,AC,bioentities_symbol
PMC2771724,114,AC,bioentities_symbol
PMC2771724,115,AC,bioentities_symbol
PMC2771724,196883,AC,bioentities_symbol
PMC2771724,55811,AC,bioentities_symbol
PMC2771724,196883,ADCY4,hgnc_symbol
PMC2771724,111,ADCY5,hgnc_symbol
PMC2771724,84152,DARPP-32,hgnc_alias_symbol
PMC2771724,1812,DRD1,hgnc_symbol
PMC2771724,1813,DRD2,hgnc_symbol
PMC2771724,4129,MAOB,hgnc_symbol
PMC2771724,10846,PDE,bioentities_symbol
PMC2771724,27115,PDE,bioentities_symbol
PMC2771724,50940,PDE,bioentities_symbol
PMC2771724,5136,PDE,bioentities_symbol
PMC2771724,5137,PDE,bioentities_symbol
PMC2771724,5138,PDE,bioentities_symbol
PMC2771724,5139,PDE,bioentities_symbol
PMC2771724,5140,PDE,bioentities_symbol
PMC2771724,5141,PDE,bioentities_symbol
PMC2771724,5142,PDE,bioentities_symbol
PMC2771724,5143,PDE,bioentities_symbol
PMC2771724,5144,PDE,bioentities_symbol
PMC2771724,5145,PDE,bioentities_symbol
PMC2771724,5146,PDE,bioentities_symbol
PMC2771724,5150,PDE,bioentities_symbol
PMC2771724,5151,PDE,bioentities_symbol
PMC2771724,5152,PDE,bioentities_symbol
PMC2771724,5153,PDE,bioentities_symbol
PMC2771724,5158,PDE,bioentities_symbol
PMC2771724,8622,PDE,bioentities_symbol
PMC2771724,10846,PDE10A,hgnc_symbol
PMC2771724,5509,PPP1R3D,hgnc_symbol
PMC2772411,2280,FKBP-12,hgnc_alias_symbol
PMC2772411,6094,ROM,hgnc_alias_symbol
PMC2772411,6097,TOR,hgnc_alias_symbol
PMC2772972,1855,DVL,bioentities_symbol
PMC2772972,1856,DVL,bioentities_symbol
PMC2772972,1857,DVL,bioentities_symbol
PMC2772972,4041,LRP5,hgnc_symbol
PMC2772972,4040,LRP6,hgnc_symbol
PMC2772972,23683,PKC,bioentities_symbol
PMC2772972,5578,PKC,bioentities_symbol
PMC2772972,5579,PKC,bioentities_symbol
PMC2772972,5580,PKC,bioentities_symbol
PMC2772972,5581,PKC,bioentities_symbol
PMC2772972,5582,PKC,bioentities_symbol
PMC2772972,5583,PKC,bioentities_symbol
PMC2772972,5584,PKC,bioentities_symbol
PMC2772972,5588,PKC,bioentities_symbol
PMC2772972,5590,PKC,bioentities_symbol
PMC2772972,113026,PLC,bioentities_symbol
PMC2772972,23236,PLC,bioentities_symbol
PMC2772972,51196,PLC,bioentities_symbol
PMC2772972,5330,PLC,bioentities_symbol
PMC2772972,5331,PLC,bioentities_symbol
PMC2772972,5332,PLC,bioentities_symbol
PMC2772972,5333,PLC,bioentities_symbol
PMC2772972,5335,PLC,bioentities_symbol
PMC2772972,5336,PLC,bioentities_symbol
PMC2772972,84812,PLC,bioentities_symbol
PMC2772972,89869,PLC,bioentities_symbol
PMC2772972,51384,WNT,bioentities_symbol
PMC2772972,54361,WNT,bioentities_symbol
PMC2772972,7471,WNT,bioentities_symbol
PMC2772972,7472,WNT,bioentities_symbol
PMC2772972,7473,WNT,bioentities_symbol
PMC2772972,7474,WNT,bioentities_symbol
PMC2772972,7475,WNT,bioentities_symbol
PMC2772972,7476,WNT,bioentities_symbol
PMC2772972,7477,WNT,bioentities_symbol
PMC2772972,7478,WNT,bioentities_symbol
PMC2772972,7479,WNT,bioentities_symbol
PMC2772972,7480,WNT,bioentities_symbol
PMC2772972,7481,WNT,bioentities_symbol
PMC2772972,7482,WNT,bioentities_symbol
PMC2772972,7483,WNT,bioentities_symbol
PMC2772972,7484,WNT,bioentities_symbol
PMC2772972,80326,WNT,bioentities_symbol
PMC2772972,81029,WNT,bioentities_symbol
PMC2772972,89780,WNT,bioentities_symbol
PMC2772972,165904,Xin,hgnc_alias_symbol
PMC2772978,6347,MCP-1,hgnc_alias_symbol
PMC2772978,4790,NF-kappaB,hgnc_alias_symbol
PMC2772978,122618,PLD,bioentities_symbol
PMC2772978,200150,PLD,bioentities_symbol
PMC2772978,201164,PLD,bioentities_symbol
PMC2772978,23646,PLD,bioentities_symbol
PMC2772978,5337,PLD,bioentities_symbol
PMC2772978,5338,PLD,bioentities_symbol
PMC2773007,3725,c-Jun,hgnc_alias_symbol
PMC2773007,1855,DVL,bioentities_symbol
PMC2773007,1856,DVL,bioentities_symbol
PMC2773007,1857,DVL,bioentities_symbol
PMC2773007,5747,FAK,hgnc_alias_symbol
PMC2773007,2885,GRB2,hgnc_symbol
PMC2773007,4041,LRP5,hgnc_symbol
PMC2773007,4040,LRP6,hgnc_symbol
PMC2773007,391,RAC,bioentities_symbol
PMC2773007,5879,RAC,bioentities_symbol
PMC2773007,5880,RAC,bioentities_symbol
PMC2773007,5881,RAC,bioentities_symbol
PMC2773007,51384,WNT,bioentities_symbol
PMC2773007,54361,WNT,bioentities_symbol
PMC2773007,7471,WNT,bioentities_symbol
PMC2773007,7472,WNT,bioentities_symbol
PMC2773007,7473,WNT,bioentities_symbol
PMC2773007,7474,WNT,bioentities_symbol
PMC2773007,7475,WNT,bioentities_symbol
PMC2773007,7476,WNT,bioentities_symbol
PMC2773007,7477,WNT,bioentities_symbol
PMC2773007,7478,WNT,bioentities_symbol
PMC2773007,7479,WNT,bioentities_symbol
PMC2773007,7480,WNT,bioentities_symbol
PMC2773007,7481,WNT,bioentities_symbol
PMC2773007,7482,WNT,bioentities_symbol
PMC2773007,7483,WNT,bioentities_symbol
PMC2773007,7484,WNT,bioentities_symbol
PMC2773007,80326,WNT,bioentities_symbol
PMC2773007,81029,WNT,bioentities_symbol
PMC2773007,89780,WNT,bioentities_symbol
PMC2773638,51384,WNT,bioentities_symbol
PMC2773638,54361,WNT,bioentities_symbol
PMC2773638,7471,WNT,bioentities_symbol
PMC2773638,7472,WNT,bioentities_symbol
PMC2773638,7473,WNT,bioentities_symbol
PMC2773638,7474,WNT,bioentities_symbol
PMC2773638,7475,WNT,bioentities_symbol
PMC2773638,7476,WNT,bioentities_symbol
PMC2773638,7477,WNT,bioentities_symbol
PMC2773638,7478,WNT,bioentities_symbol
PMC2773638,7479,WNT,bioentities_symbol
PMC2773638,7480,WNT,bioentities_symbol
PMC2773638,7481,WNT,bioentities_symbol
PMC2773638,7482,WNT,bioentities_symbol
PMC2773638,7483,WNT,bioentities_symbol
PMC2773638,7484,WNT,bioentities_symbol
PMC2773638,80326,WNT,bioentities_symbol
PMC2773638,81029,WNT,bioentities_symbol
PMC2773638,89780,WNT,bioentities_symbol
PMC2773643,1000,Cadherin,bioentities_symbol
PMC2773643,1001,Cadherin,bioentities_symbol
PMC2773643,1002,Cadherin,bioentities_symbol
PMC2773643,1003,Cadherin,bioentities_symbol
PMC2773643,1004,Cadherin,bioentities_symbol
PMC2773643,1005,Cadherin,bioentities_symbol
PMC2773643,1006,Cadherin,bioentities_symbol
PMC2773643,1007,Cadherin,bioentities_symbol
PMC2773643,1008,Cadherin,bioentities_symbol
PMC2773643,1009,Cadherin,bioentities_symbol
PMC2773643,1010,Cadherin,bioentities_symbol
PMC2773643,1012,Cadherin,bioentities_symbol
PMC2773643,1013,Cadherin,bioentities_symbol
PMC2773643,1014,Cadherin,bioentities_symbol
PMC2773643,1015,Cadherin,bioentities_symbol
PMC2773643,1016,Cadherin,bioentities_symbol
PMC2773643,28316,Cadherin,bioentities_symbol
PMC2773643,28513,Cadherin,bioentities_symbol
PMC2773643,64403,Cadherin,bioentities_symbol
PMC2773643,64405,Cadherin,bioentities_symbol
PMC2773643,999,Cadherin,bioentities_symbol
PMC2773643,1432,MAPK,bioentities_symbol
PMC2773643,5594,MAPK,bioentities_symbol
PMC2773643,5595,MAPK,bioentities_symbol
PMC2773643,5599,MAPK,bioentities_symbol
PMC2773643,5600,MAPK,bioentities_symbol
PMC2773643,5601,MAPK,bioentities_symbol
PMC2773643,5602,MAPK,bioentities_symbol
PMC2773643,5603,MAPK,bioentities_symbol
PMC2773643,6300,MAPK,bioentities_symbol
PMC2773643,387,RhoA,hgnc_alias_symbol
PMC2773873,889,CAM,hgnc_alias_symbol
PMC2773873,6554,NTCP,hgnc_alias_symbol
PMC2773873,5163,PDK1,hgnc_symbol
PMC2773873,146850,PI3K,bioentities_symbol
PMC2773873,23533,PI3K,bioentities_symbol
PMC2773873,30849,PI3K,bioentities_symbol
PMC2773873,5290,PI3K,bioentities_symbol
PMC2773873,5291,PI3K,bioentities_symbol
PMC2773873,5293,PI3K,bioentities_symbol
PMC2773873,5294,PI3K,bioentities_symbol
PMC2773873,8503,PI3K,bioentities_symbol
PMC2773873,5566,PKA,bioentities_symbol
PMC2773873,5567,PKA,bioentities_symbol
PMC2773873,5568,PKA,bioentities_symbol
PMC2773873,5573,PKA,bioentities_symbol
PMC2773873,5575,PKA,bioentities_symbol
PMC2773873,5576,PKA,bioentities_symbol
PMC2773873,5577,PKA,bioentities_symbol
PMC2773873,207,PKB,hgnc_alias_symbol
PMC2773873,889,CAM,hgnc_alias_symbol
PMC2773873,5595,ERK1,hgnc_alias_symbol
PMC2773873,5594,ERK2,hgnc_alias_symbol
PMC2773873,1432,MAPK,bioentities_symbol
PMC2773873,5594,MAPK,bioentities_symbol
PMC2773873,5595,MAPK,bioentities_symbol
PMC2773873,5599,MAPK,bioentities_symbol
PMC2773873,5600,MAPK,bioentities_symbol
PMC2773873,5601,MAPK,bioentities_symbol
PMC2773873,5602,MAPK,bioentities_symbol
PMC2773873,5603,MAPK,bioentities_symbol
PMC2773873,6300,MAPK,bioentities_symbol
PMC2773873,5604,MEK,bioentities_symbol
PMC2773873,5605,MEK,bioentities_symbol
PMC2773873,146850,PI3K,bioentities_symbol
PMC2773873,23533,PI3K,bioentities_symbol
PMC2773873,30849,PI3K,bioentities_symbol
PMC2773873,5290,PI3K,bioentities_symbol
PMC2773873,5291,PI3K,bioentities_symbol
PMC2773873,5293,PI3K,bioentities_symbol
PMC2773873,5294,PI3K,bioentities_symbol
PMC2773873,8503,PI3K,bioentities_symbol
PMC2773873,369,RAF,bioentities_symbol
PMC2773873,5894,RAF,bioentities_symbol
PMC2773873,673,RAF,bioentities_symbol
PMC2773873,84224,AE2,hgnc_alias_symbol
PMC2773873,343,AQP8,hgnc_symbol
PMC2773873,146850,PI3K,bioentities_symbol
PMC2773873,23533,PI3K,bioentities_symbol
PMC2773873,30849,PI3K,bioentities_symbol
PMC2773873,5290,PI3K,bioentities_symbol
PMC2773873,5291,PI3K,bioentities_symbol
PMC2773873,5293,PI3K,bioentities_symbol
PMC2773873,5294,PI3K,bioentities_symbol
PMC2773873,8503,PI3K,bioentities_symbol
PMC2773873,23683,PKC,bioentities_symbol
PMC2773873,5578,PKC,bioentities_symbol
PMC2773873,5579,PKC,bioentities_symbol
PMC2773873,5580,PKC,bioentities_symbol
PMC2773873,5581,PKC,bioentities_symbol
PMC2773873,5582,PKC,bioentities_symbol
PMC2773873,5583,PKC,bioentities_symbol
PMC2773873,5584,PKC,bioentities_symbol
PMC2773873,5588,PKC,bioentities_symbol
PMC2773873,5590,PKC,bioentities_symbol
PMC2774304,10000,AKT,bioentities_symbol
PMC2774304,207,AKT,bioentities_symbol
PMC2774304,208,AKT,bioentities_symbol
PMC2774304,3553,IL1B,hgnc_symbol
PMC2774304,3569,IL-6,hgnc_alias_symbol
PMC2774304,1432,MAPK,bioentities_symbol
PMC2774304,5594,MAPK,bioentities_symbol
PMC2774304,5595,MAPK,bioentities_symbol
PMC2774304,5599,MAPK,bioentities_symbol
PMC2774304,5600,MAPK,bioentities_symbol
PMC2774304,5601,MAPK,bioentities_symbol
PMC2774304,5602,MAPK,bioentities_symbol
PMC2774304,5603,MAPK,bioentities_symbol
PMC2774304,6300,MAPK,bioentities_symbol
PMC2774304,10038,PARP,bioentities_symbol
PMC2774304,10039,PARP,bioentities_symbol
PMC2774304,142,PARP,bioentities_symbol
PMC2774304,143,PARP,bioentities_symbol
PMC2774304,165631,PARP,bioentities_symbol
PMC2774304,25976,PARP,bioentities_symbol
PMC2774304,54625,PARP,bioentities_symbol
PMC2774304,54956,PARP,bioentities_symbol
PMC2774304,56965,PARP,bioentities_symbol
PMC2774304,57097,PARP,bioentities_symbol
PMC2774304,64761,PARP,bioentities_symbol
PMC2774304,79668,PARP,bioentities_symbol
PMC2774304,80351,PARP,bioentities_symbol
PMC2774304,83666,PARP,bioentities_symbol
PMC2774304,84875,PARP,bioentities_symbol
PMC2774304,8658,PARP,bioentities_symbol
PMC2774304,7124,TNF-alpha,hgnc_alias_symbol
PMC2775047,109,AC3,hgnc_alias_symbol
PMC2775047,10563,Chemokine,bioentities_symbol
PMC2775047,2919,Chemokine,bioentities_symbol
PMC2775047,2920,Chemokine,bioentities_symbol
PMC2775047,2921,Chemokine,bioentities_symbol
PMC2775047,3576,Chemokine,bioentities_symbol
PMC2775047,3627,Chemokine,bioentities_symbol
PMC2775047,4283,Chemokine,bioentities_symbol
PMC2775047,5196,Chemokine,bioentities_symbol
PMC2775047,5473,Chemokine,bioentities_symbol
PMC2775047,6372,Chemokine,bioentities_symbol
PMC2775047,6373,Chemokine,bioentities_symbol
PMC2775047,6374,Chemokine,bioentities_symbol
PMC2775047,6387,Chemokine,bioentities_symbol
PMC2775047,9547,Chemokine,bioentities_symbol
PMC2775047,10488,CREB,bioentities_symbol
PMC2775047,1385,CREB,bioentities_symbol
PMC2775047,1386,CREB,bioentities_symbol
PMC2775047,1390,CREB,bioentities_symbol
PMC2775047,148327,CREB,bioentities_symbol
