entrez_id,n_symbol
164395,DJ310O13.1
81572,DJ310O13.3
343702,DJ310O13.4
140706,DJ310O13.5
84624,DJ322A24.1
64412,DJ322G13.2
128817,DJ322G13.4
140880,DJ322G13.6
114781,DJ322I12.1
23328,DJ323M4.1
81502,DJ324O17.1
10126,DJ327J16
25832,DJ328E19.C1.1
254394,DJ329L24.3
10591,DJ330M21.3
79627,DJ331H24.1
154007,DJ336K20B.1
221424,DJ337H4.2
25844,DJ337H4.3
90203,DJ337O18.4
90204,DJ337O18.5
140825,DJ337O18.6
140831,DJ337O18.7
128497,DJ337O18.8
54887,DJ349A12.1
222642,DJ34B21.2
221443,DJ34B21.3
81847,DJ351K20.1
55862,DJ351K20.2
221468,DJ355M6.2
54346,DJ366N23.1
54346,DJ366N23.2
83887,DJ366N23.3
57026,DJ37E16.5
154313,DJ382I10.1
57038,DJ382I10.6
91687,DJ383J4.3
150379,DJ388M5.4
64771,DJ391O22.4
23304,DJ392M17.3
9457,DJ393D12.2
253714,DJ39B17.2
127391,DJ39G22.2
10492,DJ3J17.2
23598,DJ400N23
85378,DJ402G11.6
54456,DJ402G11.8
221391,DJ402H5.1
442213,DJ402H5.2
387104,DJ403A15.3
26212,DJ408B20.2
79747,DJ408K24.1
7280,DJ40E16.7
345895,DJ412I7.1
221302,DJ412I7.3
84830,DJ413H6.1
26036,DJ417I1.1
4117,DJ417M14.2
55362,DJ421H19.2
389434,DJ422F24.1
7802,DJ423B22.5
401258,DJ431A14.3
154141,DJ434O11.1
10321,DJ442L6.3
140686,DJ447F3.3
116092,DJ447F3.4
90196,DJ453C12.4
27296,DJ453C12.5
51000,DJ453H5.1
23345,DJ45H2.2
90199,DJ461P17.1
140870,DJ461P17.11
57119,DJ461P17.2
10406,DJ461P17.6
57185,DJ462O23.2
57035,DJ465N24.2.1
10973,DJ467N11.1
84946,DJ468K18.4
153918,DJ468K18.5
79980,DJ469A13.2
56180,DJ473B4
56895,DJ473J16.2
285855,DJ475N16.4
140873,DJ477O4.4
256380,DJ47M23.1
221496,DJ482C21.1
60481,DJ483K16.1
221294,DJ486I3.1
23270,DJ486I3.2
55122,DJ486L4.2
128611,DJ492J12.1
254228,DJ493F7.3
60489,DJ494G10.1
64065,DJ496H19.1
55604,DJ501N12.1
10590,DJ501N12.8
57187,DJ506G2.1
285848,DJ50J22.1
389383,DJ510O8.5
340204,DJ510O8.6
222662,DJ510O8.8
154007,DJ512B11.2
167838,DJ522B19.2
55227,DJ523E19.1
140876,DJ530I15.2
140876,DJ530I15.3
64949,DJ534B8.3
81027,DJ543J19.4
51012,DJ543J19.5
642636,DJ545L17.2
55734,DJ548G19.1
57232,DJ54B20.2
389852,DJ54B20.3
63939,DJ551D2.5
84905,DJ553F4.3
128866,DJ553F4.4
116843,DJ55C23.6
84532,DJ568C11.3
55184,DJ568F9.2
128646,DJ576H24.4
140690,DJ579F20.2
9701,DJ579N16.1
84619,DJ583P15.3
54923,DJ583P15.4
55617,DJ585I14.2
140701,DJ591C20.1
391253,DJ601O1.1
164237,DJ601O1.3
128876,DJ614O4.7
81610,DJ616B8.3
84181,DJ620E11.1
90187,DJ620E11.4
140699,DJ621N11.3
140699,DJ621N11.4
56063,DJ622L5.7
221711,DJ62D2.1
140733,DJ631M13.5
114794,DJ63G5.3
63941,DJ63M2.4
63941,DJ63M2.5
128864,DJ63M2.6
58480,DJ646B12.2
51154,DJ657E11.4
56256,DJ667H12.2
51167,DJ676J13.1
81573,DJ677H15.3
128674,DJ680N4.3
117532,DJ686C3.3
55661,DJ686N3.1
259240,DJ688G8.2
140832,DJ688G8.3
51660,DJ68L15.3
26152,DJ694B14.1
140838,DJ694B14.3
6725,DJ697K14.1
79144,DJ697K14.9
261726,DJ69E11.3
221264,DJ70A9.1
57325,DJ717M23.1
81030,DJ718J7.3
728464,DJ71D21.2
140732,DJ726C3.1
80341,DJ726C3.2
359710,DJ726C3.4
149954,DJ726C3.5
343641,DJ734P14.3
22918,DJ737E23.1
955,DJ738P15.3
22903,DJ742J24.1
55633,DJ744I24.2
112611,DJ747H23.2
9095,DJ747L4.1
375035,DJ747L4.C1.2
83746,DJ756G23.3
57644,DJ756N5.1
26133,DJ756N5.2
7552,DJ75N13.1
1080,DJ760C5.1
55968,DJ776F14.1
284759,DJ776F14.2
54834,DJ776P7.1
54498,DJ779E11.1
60598,DJ781B1.1
140730,DJ781B1.3
83959,DJ794I6.2
3704,DJ794I6.3
80339,DJ796I17.1
84707,DJ79P11.1
55544,DJ800J21.2
140836,DJ803K15.1
55816,DJ805C22.1
442185,DJ80I19.2
26707,DJ80I19.4
9450,DJ80N2.1
343637,DJ824F16.3
92086,DJ831C21.1
92086,DJ831C21.2
55734,DJ831D17.1
9777,DJ836N17.2
63926,DJ839B4.6
79133,DJ842G6.1
154214,DJ84N20.1
140809,DJ850E9.2
128637,DJ852M4.2
3397,DJ857M17.1.2
84701,DJ857M17.2
23761,DJ858B16.2
128653,DJ860F19.4
85235,DJ86C11.1
744,DJ873F21.1
84547,DJ874C20.4
389432,DJ875H10.1
128486,DJ881L22.2
140902,DJ881L22.3
140689,DJ885A10.1
1299,DJ885L7.4.1
11083,DJ885L7.8
81928,DJ908M14.2
140893,DJ908M14.3
6527,DJ90G24.4
221476,DJ90K10.5
27304,DJ914P20.3
285755,DJ919F19.1
441168,DJ93H18.5
285761,DJ94G16.1
57120,DJ94G16.2
140894,DJ954P9.1
222546,DJ955L16.1
51390,DJ95L4.1
80332,DJ964F7.1
26090,DJ965G21.2
84515,DJ967N21.5
54675,DJ967N21.6
55614,DJ971B4.1
56255,DJ971N18.2
8340,DJ97D16.4
116511,DJ994E9.2
64405,DJ998H6.1
64800,DJBP
1244,DJS
22845,DK1
56062,DKELCHL
286097,DKFZP313A0139
258010,DKFZP313A2432
255798,DKFZP313B0440
57826,DKFZP313B211
253017,DKFZP313B2333
253017,DKFZP313D0829
153642,DKFZP313G1735
84068,DKFZP313H0531
64432,DKFZP313H0817
55610,DKFZP313I2429
51186,DKFZP313K1940
142686,DKFZP313L0121
2934,DKFZP313L0718
196527,DKFZP313M0720
285343,DKFZP313N0621
168451,DKFZP313O1132
54467,DKFZP434A0225
25852,DKFZP434A043
57828,DKFZP434A1022
116151,DKFZP434A1114
339829,DKFZP434A128
84072,DKFZP434A1315
84080,DKFZP434A1319
10743,DKFZP434A139
90025,DKFZP434A1520
84210,DKFZP434A171
54777,DKFZP434A1721
91452,DKFZP434A2417
25851,DKFZP434B0335
29951,DKFZP434B0417
83716,DKFZP434B044
54456,DKFZP434B0717
26140,DKFZP434B103
91156,DKFZP434B1231
283383,DKFZP434B1272
50628,DKFZP434B131
64780,DKFZP434B1517
25896,DKFZP434B168
729085,DKFZP434B172
84083,DKFZP434B1727
5238,DKFZP434B187
24144,DKFZP434B194
83440,DKFZP434B195
647060,DKFZP434B204
54461,DKFZP434B205
54760,DKFZP434B217
84223,DKFZP434B227
58476,DKFZP434B2411
51750,DKFZP434C013
54762,DKFZP434C0328
23283,DKFZP434C1013
25989,DKFZP434C131
23007,DKFZP434C1372
26112,DKFZP434C171
129787,DKFZP434C1714
64839,DKFZP434C1715
80343,DKFZP434C1826
25960,DKFZP434C211
26130,DKFZP434C212
11093,DKFZP434C2322
25886,DKFZP434C245
152503,DKFZP434D0215
54776,DKFZP434D0412
54768,DKFZP434D0513
55582,DKFZP434D0917
91754,DKFZP434D0935
155435,DKFZP434D1319
26065,DKFZP434D1335
26084,DKFZP434D146
57157,DKFZP434D166
50628,DKFZP434D174
23091,DKFZP434D1812
11059,DKFZP434D2111
26019,DKFZP434D222
55367,DKFZP434D229
25782,DKFZP434D245
64781,DKFZP434E0211
55576,DKFZP434E0321
132001,DKFZP434E0519
57466,DKFZP434E098
284498,DKFZP434E1410
10319,DKFZP434E202
7855,DKFZP434E2135
57794,DKFZP434E2216
55596,DKFZP434E2220
84937,DKFZP434E229
84078,DKFZP434E2318
91409,DKFZP434E2321
81575,DKFZP434F0318
84219,DKFZP434F054
10723,DKFZP434F076
25917,DKFZP434F091
84075,DKFZP434F1017
26146,DKFZP434F124
25988,DKFZP434F162
57587,DKFZP434F1728
54865,DKFZP434F1735
157922,DKFZP434F195
25871,DKFZP434F2021
54757,DKFZP434F2322
50650,DKFZP434F2429
284739,DKFZP434G015
25984,DKFZP434G032
26502,DKFZP434G0420
54758,DKFZP434G0522
91584,DKFZP434G0625PRO34003
84103,DKFZP434G072
83452,DKFZP434G099
84226,DKFZP434G118
54511,DKFZP434G1411
83448,DKFZP434G1415
25914,DKFZP434G145
64753,DKFZP434G156
284418,DKFZP434G1729
81930,DKFZP434G2226
26154,DKFZP434G232
10767,DKFZP434G247
83538,DKFZP434H0115
23034,DKFZP434H0350
125919,DKFZP434H055
64855,DKFZP434H0820
84689,DKFZP434H092
56905,DKFZP434H132
84069,DKFZP434H2010
11173,DKFZP434H204
120892,DKFZP434H2111
55510,DKFZP434H2114
54752,DKFZP434H2215
92255,DKFZP434H2226
23224,DKFZP434H2235
55588,DKFZP434H247
90342,DKFZP434I0121
9669,DKFZP434I036
84976,DKFZP434I0428
26166,DKFZP434I092
84229,DKFZP434I099
54754,DKFZP434I1117
25876,DKFZP434I114
25962,DKFZP434I116
90592,DKFZP434I1610
25938,DKFZP434I1735
84215,DKFZP434I1930
83723,DKFZP434I2117
25894,DKFZP434I216
57634,DKFZP434I225
100499483,DKFZP434I2420
84070,DKFZP434J0113
284403,DKFZP434J046
84206,DKFZP434J0617
25960,DKFZP434J0911
54753,DKFZP434J1015
23586,DKFZP434J1111
26100,DKFZP434J154
80895,DKFZP434J2031
23046,DKFZP434J212
25976,DKFZP434J214
90019,DKFZP434K0322
54620,DKFZP434K0410
84102,DKFZP434K0427
57017,DKFZP434K046
81857,DKFZP434K0512
283768,DKFZP434K052
80332,DKFZP434K0521
55589,DKFZP434K0614
91522,DKFZP434K0621
26103,DKFZP434K091
23264,DKFZP434K0920
246175,DKFZP434K098
23235,DKFZP434K1115
26094,DKFZP434K114
83446,DKFZP434K1172
55893,DKFZP434K1210
84081,DKFZP434K1421
5412,DKFZP434K151
26074,DKFZP434K156
81616,DKFZP434K1635
66036,DKFZP434K171
54507,DKFZP434K1772
222229,DKFZP434K1815
25942,DKFZP434K2235
84216,DKFZP434K2435
55132,DKFZP434K245
64793,DKFZP434L0117
10565,DKFZP434L057
84079,DKFZP434L0718
56888,DKFZP434L1021
64770,DKFZP434L1050
84465,DKFZP434L121
25836,DKFZP434L1319
7589,DKFZP434L134
51313,DKFZP434L142
57176,DKFZP434L1435
84076,DKFZP434L1717
51460,DKFZP434L243
29980,DKFZP434M035
57507,DKFZP434M098
94241,DKFZP434M1317
158056,DKFZP434M1411
55832,DKFZP434M1414
26145,DKFZP434M154
22992,DKFZP434M1735
25956,DKFZP434M183
126668,DKFZP434M202
84720,DKFZP434M222
25888,DKFZP434N043
55063,DKFZP434N0510
25943,DKFZP434N061
92999,DKFZP434N0615
151313,DKFZP434N062
10533,DKFZP434N0735
55567,DKFZP434N074
122402,DKFZP434N0820
4145,DKFZP434N1212
83447,DKFZP434N1235
84225,DKFZP434N127
84073,DKFZP434N1415
29070,DKFZP434N1418
54522,DKFZP434N1511
28511,DKFZP434N1526
26153,DKFZP434N178
84077,DKFZP434N1817
80306,DKFZP434N185
81858,DKFZP434N1923
91298,DKFZP434N2030
84217,DKFZP434N2435
79981,DKFZP434O0117
91355,DKFZP434O0213
26083,DKFZP434O047
91404,DKFZP434O0515
255101,DKFZP434O0527
58476,DKFZP434O0827
25853,DKFZP434O125
81847,DKFZP434O1427
256646,DKFZP434O192
57156,DKFZP434P0111
256158,DKFZP434P0216
84074,DKFZP434P0316
55362,DKFZP434P0531
56850,DKFZP434P0630
84071,DKFZP434P0714
58490,DKFZP434P0735
340371,DKFZP434P086
26090,DKFZP434P106
130507,DKFZP434P117
333926,DKFZP434P1514
100132565,DKFZP434P162
55130,DKFZP434P1735
26000,DKFZP434P1750
729873,DKFZP434P2235
26608,DKFZP43N024
167838,DKFZP451A175
134266,DKFZP451C205
165904,DKFZP451D042
202333,DKFZP451G223
221458,DKFZP451I2418
200081,DKFZP451J0118
55432,DKFZP451J1719
254013,DKFZP451L235
113201,DKFZP459F1927
55917,DKFZP547A023
163255,DKFZP547B0714
128061,DKFZP547B1713
4798,DKFZP547B2013
55531,DKFZP547C176
257160,DKFZP547C195
56975,DKFZP547D065
10814,DKFZP547D155
196500,DKFZP547D2210
84236,DKFZP547E052
26097,DKFZP547E1010
89890,DKFZP547E1912
25842,DKFZP547E2110
83482,DKFZP547F072
4678,DKFZP547F162
100507421,DKFZP547G036
56918,DKFZP547H025
440279,DKFZP547H074
728116,DKFZP547H154
56917,DKFZP547H236
127254,DKFZP547I048
1106,DKFZP547I1315
1995,DKFZP547J036
146760,DKFZP547J144
112476,DKFZP547J199
374655,DKFZP547K1113
23636,DKFZP547L134
221914,DKFZP547M109
139065,DKFZP547M2010
55532,DKFZP547M236
83932,DKFZP547N043
51341,DKFZP547O146
728568,DKFZP547P055
203197,DKFZP547P234
81790,DKFZP564A022
51626,DKFZP564A033
25855,DKFZP564A063
84063,DKFZP564A1164
26118,DKFZP564A122
64848,DKFZP564A186
26118,DKFZP564B0482
25957,DKFZP564B0769
83479,DKFZP564B1023
25998,DKFZP564B116
83478,DKFZP564B1162
26071,DKFZP564B147
25874,DKFZP564B167
140890,DKFZP564B176
64418,DKFZP564C012
84250,DKFZP564C0469
26151,DKFZP564C103
55278,DKFZP564C1278
29982,DKFZP564C1664
26155,DKFZP564C186
26020,DKFZP564C1940
83464,DKFZP564D0372
84065,DKFZP564D0478
26123,DKFZP564D116
84064,DKFZP564D1378
26115,DKFZP564D166
83989,DKFZP564D172
25934,DKFZP564D177
161,DKFZP564D1864
25928,DKFZP564D206
83604,DKFZP564E153
25940,DKFZP564F0522
25930,DKFZP564F0923
26175,DKFZP564F1123
26064,DKFZP564G013
8321,DKFZP564G072
26091,DKFZP564G092
81688,DKFZP564G182
26002,DKFZP564G202
25963,DKFZP564G2022
5937,DKFZP564H0764
83591,DKFZP564I0422
26009,DKFZP564I052
25974,DKFZP564I122
25878,DKFZP564I1922
25915,DKFZP564J0123
84066,DKFZP564J047
25923,DKFZP564J0863
25854,DKFZP564J102
54458,DKFZP564J157
83987,DKFZP564K0322
81552,DKFZP564K0822
51574,DKFZP564K112
84061,DKFZP564K142
26022,DKFZP564K1964
25880,DKFZP564K2062
80723,DKFZP564K2464
25994,DKFZP564K247
10393,DKFZP564L0562
11217,DKFZP564L0716
140462,DKFZP564L0862
64645,DKFZP564L0864
57181,DKFZP564L2123
81562,DKFZP564L2423
25906,DKFZP564M082
25843,DKFZP564M112
64422,DKFZP564M1178
29085,DKFZP564M173
26156,DKFZP564M182
5082,DKFZP564M1863
26135,DKFZP564M2423
203069,DKFZP564N123
25953,DKFZP564N1362
285877,DKFZP564N2472
57037,DKFZP564O043
25879,DKFZP564O0463
84060,DKFZP564O0523
25849,DKFZP564O0823
25983,DKFZP564O092
25978,DKFZP564O123
81556,DKFZP564O1664
51202,DKFZP564O176
26127,DKFZP564O1863
221395,DKFZP564O1923
25949,DKFZP564O2082
25864,DKFZP564O243
84458,DKFZP564P1916
81553,DKFZP566A1524
25873,DKFZP566B023
25945,DKFZP566B0846
4616,DKFZP566B133
25897,DKFZP566B1346
25977,DKFZP566B183
26099,DKFZP566C0424
25948,DKFZP566C134
25844,DKFZP566C243
81573,DKFZP566D1346
25847,DKFZP566D193
56884,DKFZP566D234
54700,DKFZP566E104
25996,DKFZP566E144
25858,DKFZP566E164
26150,DKFZP566F0546
25911,DKFZP566F084
26137,DKFZP566F123
64651,DKFZP566F164
26122,DKFZP566F2124
347733,DKFZP566F223
140688,DKFZP566G1424
25932,DKFZP566G223
26001,DKFZP566H073
25870,DKFZP566I1024
81889,DKFZP566J2046
25950,DKFZP566K023
26095,DKFZP566K0524
25927,DKFZP566K1924
84067,DKFZP566M1046
84068,DKFZP566M114
81615,DKFZP566N034
25979,DKFZP566O084
25936,DKFZP566O1646
94039,DKFZP570I0164
90594,DKFZP571K0837
26149,DKFZP572C163
25840,DKFZP586A0522
25829,DKFZP586A1024
114902,DKFZP586B0621
26128,DKFZP586B0923
10270,DKFZP586B1222
26007,DKFZP586B1621
26136,DKFZP586B2022
26133,DKFZP586C1223
121665,DKFZP586C1324
10870,DKFZP586C1522
25841,DKFZP586C1619
25898,DKFZP586C1620
9425,DKFZP586C1622
84233,DKFZP586C1924
25901,DKFZP586D0623
26119,DKFZP586D0624
26157,DKFZP586D0824
25895,DKFZP586D0919
57509,DKFZP586D1519
23192,DKFZP586D1822
25913,DKFZP586D211
9477,DKFZP586D2223
25865,DKFZP586E0820
65010,DKFZP586E1422
25839,DKFZP586E1519
57150,DKFZP586E1923
54587,DKFZP586E2023
25966,DKFZP586F0422
619208,DKFZP586F0922
25924,DKFZP586F1018
26098,DKFZP586F1019
9904,DKFZP586F1023
26751,DKFZP586F1318
26073,DKFZP586F1524
29957,DKFZP586G0123
10758,DKFZP586G0522
25946,DKFZP586G1122
84232,DKFZP586G1123
25902,DKFZP586G1517
25912,DKFZP586G1722
9883,DKFZP586G1822
79188,DKFZP586G1919
90865,DKFZP586H0523
5908,DKFZP586H0723
23240,DKFZP586H1322
25891,DKFZP586H2123
84231,DKFZP586I021
83734,DKFZP586I0418
221960,DKFZP586I1023
25937,DKFZP586I1419
8890,DKFZP586J0119
56654,DKFZP586J0523
26173,DKFZP586J0619
51564,DKFZP586J0917
7145,DKFZP586K0617
81608,DKFZP586K0717
26168,DKFZP586K0919
25926,DKFZP586L0724
25903,DKFZP586L151
25890,DKFZP586L2024
25885,DKFZP586M0122
26093,DKFZP586M1019
83450,DKFZP586M1120
11117,DKFZP586M121
25941,DKFZP586M1523
137964,DKFZP586M1819
26017,DKFZP586O0120
84164,DKFZP586O0223
9693,DKFZP586O1422
26018,DKFZP586O1624
22861,DKFZP586O1822
26005,DKFZP586P0123
26013,DKFZP586P1522
25961,DKFZP586P2219
9883,DKFZP586P2220
79568,DKFZP666A212
283726,DKFZP666G057
55665,DKFZP666G166
2621,DKFZP666G247
55037,DKFZP666K071
79582,DKFZP666P1710
201633,DKFZP667A205
253738,DKFZP667B0210
201626,DKFZP667B1218
83473,DKFZP667C165
84886,DKFZP667D152
90799,DKFZP667E1824
253959,DKFZP667F074
131544,DKFZP667G2110
155038,DKFZP667I133
100289678,DKFZP667J212
64859,DKFZP667M1322
29028,DKFZP667N1320
10482,DKFZP667O0311
84243,DKFZP667O2416
400986,DKFZP667P0924
22998,DKFZP686A01247
3146,DKFZP686A04236
152519,DKFZP686A06115
85865,DKFZP686A10121
203447,DKFZP686A17109
283537,DKFZP686A1775
352954,DKFZP686B07267
374900,DKFZP686B0797
162427,DKFZP686B1036
26278,DKFZP686B15167
285331,DKFZP686C0433
6144,DKFZP686C06101
360023,DKFZP686C06120
2354,DKFZP686C0818
253827,DKFZP686C1178
8874,DKFZP686C12170
2140,DKFZP686C132
342184,DKFZP686C2281
255104,DKFZP686C23231
345651,DKFZP686D0972
166336,DKFZP686D143
1106,DKFZP686E01200
55132,DKFZP686E0316
134492,DKFZP686E10109
344658,DKFZP686E1583
285527,DKFZP686E205
643155,DKFZP686E2158
345462,DKFZP686E2433
125061,DKFZP686F03259
285600,DKFZP686F0372
162966,DKFZP686F06123
340277,DKFZP686F0810
155435,DKFZP686F102
341208,DKFZP686F22190
200403,DKFZP686F2227
163259,DKFZP686G0351
196528,DKFZP686G052
163351,DKFZP686G0786
7818,DKFZP686G12159
64080,DKFZP686G13268
162967,DKFZP686G16228
90233,DKFZP686H1038
126353,DKFZP686H18209
146562,DKFZP686H2240
259173,DKFZP686I0110
144108,DKFZP686I068
1284,DKFZP686I14213
400720,DKFZP686I1569
84220,DKFZP686I1842
388468,DKFZP686J0529
150368,DKFZP686J07229
144132,DKFZP686J0796
341640,DKFZP686J0811
22848,DKFZP686K16132
11005,DKFZP686K19184
409,DKFZP686L0365
166968,DKFZP686L09111
132660,DKFZP686L1814
159090,DKFZP686L20116
54521,DKFZP686L20145
51149,DKFZP686L2452
7082,DKFZP686M05161
9703,DKFZP686M0843
158326,DKFZP686M16108
968,DKFZP686M18236
55973,DKFZP686M2086
144100,DKFZP686M22243
25976,DKFZP686N0351
283377,DKFZP686N0877
123811,DKFZP686N1651
90075,DKFZP686N19164
123879,DKFZP686O0290
55665,DKFZP686O0457
341405,DKFZP686O1689
93109,DKFZP686O18124
374383,DKFZP686O24166
26100,DKFZP686P02188
285190,DKFZP686P0288
6049,DKFZP686P0776
6876,DKFZP686P11128
153364,DKFZP686P15118
54497,DKFZP686P15184
339287,DKFZP686P24239
25973,DKFZP727A071
284058,DKFZP727C091
26147,DKFZP727G051
221786,DKFZP727G131
26086,DKFZP727I051
26015,DKFZP727M111
26133,DKFZP727M231
55593,DKFZP761A052
79605,DKFZP761A0620
163786,DKFZP761A078
84256,DKFZP761A132
94030,DKFZP761A179
83933,DKFZP761B039
84249,DKFZP761B0514
91050,DKFZP761B107
144348,DKFZP761B128
84248,DKFZP761B1514
54769,DKFZP761C07121
84250,DKFZP761C121
65056,DKFZP761C169
55591,DKFZP761C241
83986,DKFZP761D0211
64786,DKFZP761D0223
4355,DKFZP761D0712
54778,DKFZP761D081
4325,DKFZP761D112
84251,DKFZP761D221
64420,DKFZP761E1824
91056,DKFZP761E198
81789,DKFZP761E2110
221037,DKFZP761F0118
57050,DKFZP761F222
83643,DKFZP761F241
55677,DKFZP761G0123
152926,DKFZP761G058
51440,DKFZP761G122
440515,DKFZP761G1812
83714,DKFZP761G1913
55361,DKFZP761G1923
56970,DKFZP761G2113
55530,DKFZP761H039
146923,DKFZP761H0421
200894,DKFZP761H079
58528,DKFZP761H171
727800,DKFZP761H1710
54971,DKFZP761H172
29964,DKFZP761H221
84239,DKFZP761I1011
83746,DKFZP761I141
83594,DKFZP761I172
83637,DKFZP761I2123
54536,DKFZP761I2124
84240,DKFZP761J139
84253,DKFZP761J1523
83604,DKFZP761J17121
90113,DKFZP761K032
8874,DKFZP761K1021
23362,DKFZP761K1423
221895,DKFZP761K2222
80301,DKFZP761K2312
56243,DKFZP761L0424
222865,DKFZP761L1417
115399,DKFZP761L1518
83667,DKFZP761M0212
84254,DKFZP761M0423
54492,DKFZP761M1511
92340,DKFZP761M2312
84255,DKFZP761N0624
64792,DKFZP761N0823
148808,DKFZP761N1114
55805,DKFZP761O0113
84247,DKFZP761O17121
92293,DKFZP761O2018
157285,DKFZP761P0423
84059,DKFZP761P0710
55359,DKFZP761P1010
128989,DKFZP761P1121
375057,DKFZP761P211
26168,DKFZP762A152
169714,DKFZP762A2013
160335,DKFZP762A217
29015,DKFZP762A227
59343,DKFZP762A2316
91010,DKFZP762B245
169200,DKFZP762C1112
92912,DKFZP762C143
254102,DKFZP762C186
83636,DKFZP762D096
8031,DKFZP762E1112
55355,DKFZP762E1312
283554,DKFZP762F0713
83690,DKFZP762F133
55662,DKFZP762F1811
56919,DKFZP762F2011
79912,DKFZP762G094
203245,DKFZP762G199
95681,DKFZP762H1311
136051,DKFZP762I137
129880,DKFZP762I194
197407,DKFZP762K013
57704,DKFZP762K054
64778,DKFZP762K137
56916,DKFZP762K2015
56977,DKFZP762K222
135228,DKFZP762L1111
55526,DKFZP762M115
154743,DKFZP762M126
9489,DKFZP762M186
221092,DKFZP762N1910
58499,DKFZP762N2316
55529,DKFZP762O076
284611,DKFZP779B126
389384,DKFZP779B1540
342850,DKFZP779B1634
9882,DKFZP779C0666
6143,DKFZP779D216
140456,DKFZP779E2460
374354,DKFZP779F115
27445,DKFZP779G1236
10432,DKFZP779J0927
286144,DKFZP779L1068
55297,DKFZP779L1558
7140,DKFZP779M2348
374899,DKFZP779O175
84068,DKFZP779O2438
163259,DKFZP779P1149
284723,DKFZP781A10161
8313,DKFZP781B0869
127602,DKFZP781B1548
23208,DKFZP781D015
7576,DKFZP781D0275
89796,DKFZP781D0314
1106,DKFZP781D1727
139596,DKFZP781E1243
55291,DKFZP781E17107
55291,DKFZP781E2374
133558,DKFZP781F0822
342909,DKFZP781F1775
644041,DKFZP781G0119
54894,DKFZP781H0392
9991,DKFZP781I1117
166968,DKFZP781I1119
11215,DKFZP781I12161
57148,DKFZP781M2411
55291,DKFZP781O2362
22943,DKK1
58511,DLAD
10395,DLC1
90627,DLC2
8655,DLC8
8050,DLDBP
1738,DLDH
170482,DLEC
10206,DLEU5
1739,DLGH1
7786,DLK
81030,DLM1
81030,DLM1
283149,DLNB11
283150,DLNB13
338657,DLNB14
54957,DLP
201625,DLP12
55567,DLP3
1748,DLX8
9500,DLXIN1
1760,DM1PK
53838,DM4E3
54808,DMC
6445,DMDA
6442,DMDA2
1760,DMK
1834,DMP3
56975,DMP4
55561,DMPK2
91833,DMR
1762,DMRN9
2039,DMT
1761,DMT1
9988,DMTF
51616,DN7
51616,DN7
5591,DNAPKCS
55388,DNA43
6936,DNABF
6339,DNACH
8701,DNAHBL
25981,DNAHC1
8701,DNAHC11
127602,DNAHC14
201625,DNAHC3
55567,DNAHC3B
1767,DNAHC5
1768,DNAHC6
1770,DNAHC9
85406,DNAJ
134218,DNAJA5
150274,DNAJC20
11231,DNAJC23
2580,DNAJC26
26278,DNAJC29
80331,DNAJC5A
64215,DNAJL1
10666,DNAM1
10666,DNAM1
5591,DNAPK
26010,DNAPTP6
1774,DNAS1L1
1775,DNAS1L2
1776,DNAS1L3
1774,DNASEX
473,DNB1
60386,DNC
1778,DNCHC1
1780,DNCIC1
140735,DNCL1B
8632,DNEL2
283420,DNGR1
8701,DNHBL
10294,DNJ3
83658,DNLC2A
83657,DNLC2B
55929,DNMAP1
55929,DNMTAP1
57084,DNPI
5591,DNPK1
30833,DNT1
56953,DNT2
30833,DNT1
56953,DNT2
152877,DNTNP
340481,DNZ1
9373,DOA1
23517,DOB1
11259,DOC1
10263,DOC1R
1601,DOC2
10393,DOC1
10677,DOC6
1793,DOCK180
5300,DOD
55107,DOG1
9046,DOK2
285489,DOK7
6663,DOM
10847,DOMO1
9542,DON1
10336,DONG1
23627,DOPPEL
58476,DOR
84342,DOR1
10261,DORA
8099,DORC1
25897,DORFIN
25864,DORZ1
255057,DOS
84444,DOT1
11267,DOT3
10878,DOWN16
5729,DP
7027,DP1
7029,DP2
7905,DP1
11218,DP103
92840,DP1L1
324,DP2
324,DP2.5
3728,DP3
8739,DP5
340120,DP58
54878,DP8
79039,DP97
4089,DPC4
80347,DPCK
1806,DPD
5427,DPE2
285381,DPH3A
1832,DPI
1832,DPII
3728,DPIII
51347,DPK
23627,DPL
1804,DPL1
8701,DPL11
57628,DPL2
1075,DPP1
29952,DPP2
29952,DPPII
1803,DPPIV
84513,DPPL1
196051,DPPL2
8455,DPPTL
1804,DPPX
57628,DPPY
54878,DPRP1
57628,DPRP3
143241,DPY30D1
1400,DPYSL1
26137,DPZF
27348,DQ1
1861,DQ2
4832,DRNM23
55717,DR11
8718,DR3
8742,DR3LG
8797,DR4
8795,DR5
27242,DR6
104,DRABA2
104,DRADA2
64411,DRAG1
285704,DRAGON
9821,DRAGOU14
9263,DRAK1
9262,DRAK2
2274,DRAL
55332,DRAM
25825,DRAP
9311,DRASIC
129831,DRB1
3609,DRBP76
115811,DRC10
79781,DRC11
85478,DRC2
2622,DRC4
202500,DRC5
222235,DRC6
84288,DRC8
84223,DRC9
84668,DRCTNNB1A
1816,DRD1B
54800,DRE1
30818,DREAM
9189,DREF
58497,DRES17
9600,DRES9
25806,DRES93
51108,DREV1
80174,DRF1
81624,DRF3
644168,DRG11
10620,DRIL2
27340,DRIM
122525,DRIP1
9862,DRIP100
9439,DRIP130
5469,DRIP230
29079,DRIP36
85406,DRIP78
